ADM0_NAME,ADM1_NAME,ADM2_CODE,ADM2_NAME,area_ee,losstotal,mask_hansen,lossyear,sum
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,0,23070.5348345
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,1,6.6138967
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,2,6.5220094
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,3,5.9817745
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,4,2.1317331
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,5,3.6910114
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,6,7.7775246
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,7,5.6504615
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,8,5.5077166
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,9,15.1835804
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,10,4.0032523
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,11,3.8123751
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,12,5.7672876
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,13,13.4698862
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,14,5.3390738
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,15,5.0714301
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,16,24.6607234
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,17,7.8471832
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,18,3.2125669
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,19,3.3841859
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,20,4.0579066
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,21,5.2150101
Brazil,Amazonas,6532,Urucara,24021.5364623,148.4359967,23218.9708312,22,3.5354073
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,0,4728.9416238
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,1,5.4392441
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,2,8.2795032
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,3,6.1456587
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,4,4.2312992
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,5,3.7505757
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,6,8.3323104
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,7,4.8692994
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,8,7.967286
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,9,11.0133994
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,10,8.6648401
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,11,2.2508936
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,12,5.283082
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,13,11.0544091
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,14,13.2168578
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,15,8.0057034
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,16,13.3423442
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,17,21.3953921
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,18,13.2441461
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,19,7.4829163
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,20,18.040179
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,21,15.1211452
Brazil,Amazonas,6472,Alvaraes,5088.2601641,205.8706415,4934.8122653,22,8.7401566
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,0,1726.9288813
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,1,2.9122463
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,2,1.055093
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,3,1.9878234
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,4,0.6054797
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,5,1.4915923
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,6,2.5828682
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,7,2.2275074
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,8,1.842951
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,9,4.951839
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,10,4.2544347
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,11,2.8225341
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,12,5.5438992
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,13,6.5148868
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,14,5.070246
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,15,15.4129632
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,16,88.7408597
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,17,6.2885201
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,18,1.78843
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,19,4.1507538
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,20,4.4503419
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,21,3.8620429
Brazil,Amazonas,6474,Anama,2110.9085032,172.2468165,1899.1756979,22,3.689504
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,0,4468.0158558
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,1,2.4189504
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,2,1.4621526
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,3,1.4810135
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,4,0.4267055
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,5,1.806093
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,6,5.0795148
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,7,1.13758
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,8,1.45989
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,9,2.5701522
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,10,2.7765389
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,11,1.8198824
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,12,4.6399428
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,13,3.2343874
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,14,3.1870477
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,15,3.7590595
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,16,33.2785602
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,17,3.3298197
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,18,0.7633813
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,19,1.5462589
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,20,1.8344153
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,21,1.2716701
Brazil,Amazonas,6475,Anori,5380.2154237,81.9737831,4549.9896389,22,2.6907672
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,0,42305.0340711
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,1,28.0365116
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,2,19.4438324
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,3,33.812637
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,4,76.1101326
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,5,210.566033
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,6,114.8151924
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,7,72.973187
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,8,59.2932082
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,9,56.3240219
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,10,97.789611
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,11,39.7830916
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,12,123.893352
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,13,82.4845969
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,14,90.5165018
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,15,141.024362
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,16,221.1785541
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,17,171.5909707
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,18,172.1176272
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,19,232.4663267
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,20,235.4849139
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,21,346.4782659
Brazil,Amazonas,6476,Apui,46494.9339617,3225.2164877,45530.2505588,22,599.0335579
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,0,4104.0511117
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,1,21.8011641
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,2,39.7684352
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,3,2.5553089
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,4,32.9246191
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,5,39.6412179
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,6,42.8624474
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,7,24.4753283
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,8,18.2026663
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,9,51.4715186
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,10,68.41311
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,11,13.682659
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,12,55.1752201
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,13,23.2307378
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,14,32.7292854
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,15,34.7488981
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,16,129.7338122
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,17,41.213174
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,18,29.6152094
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,19,39.8036269
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,20,36.1135152
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,21,61.5033895
Brazil,Amazonas,6478,Autazes,6536.5548981,894.5875923,4998.638704,22,54.9222487
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,0,3388.4086886
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,1,12.0550548
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,2,15.5105591
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,3,13.3341253
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,4,6.0215078
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,5,9.3533993
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,6,13.5244339
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,7,10.3016686
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,8,17.2519372
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,9,44.0393384
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,10,10.0092494
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,11,6.3927093
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,12,13.9047648
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,13,18.545666400000002
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,14,16.4415807
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,15,12.2523806
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,16,70.6580673
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,17,22.7055587
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,18,8.996717
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,19,7.8011333
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,20,16.7863924
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,21,11.9450775
Brazil,Amazonas,6480,Barreirinha,4929.212163,365.4590191,3753.8677077,22,7.6276972
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,0,13576.7065592
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,1,3.4947553
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,2,3.9951992
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,3,4.3042815
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,4,1.6704305
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,5,5.5422759
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,6,6.4439693
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,7,2.7543553
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,8,3.9835845
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,9,6.653799
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,10,7.1405798
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,11,5.1689107
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,12,8.5970234
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,13,9.2967476
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,14,5.8284405
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,15,7.7758552
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,16,25.7870818
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,17,11.4732778
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,18,6.4085568
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,19,6.2818945
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,20,10.7538242
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,21,10.3330088
Brazil,Amazonas,6482,Beruri,14843.260566,167.5547572,13744.2613164,22,13.8669056
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,0,1460.5756392
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,1,2.453205
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,2,7.9889758
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,3,5.9387733
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,4,2.3325
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,5,6.7627331999999996
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,6,6.2112051
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,7,4.1162655
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,8,4.1039826
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,9,27.3854319
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,10,4.3342994
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,11,2.3143709
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,12,8.7277408
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,13,12.3108244
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,14,12.228965
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,15,6.3753454
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,16,65.9512928
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,17,13.4707586
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,18,4.4427203
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,19,5.1518799
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,20,8.1759944
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,21,5.829236
Brazil,Amazonas,6483,Boa Vista Do Ramos,2224.5106188,222.5045025,1683.0801417,22,5.8980023
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,0,35756.6397901
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,1,5.030282
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,2,11.5536917
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,3,2.9014045
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,4,15.183712
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,5,15.1526773
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,6,17.3700501
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,7,10.3893499
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,8,5.3646117
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,9,24.3425032
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,10,40.6303392
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,11,8.2488315
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,12,23.8648679
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,13,11.795908
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,14,17.1574911
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,15,22.5598049
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,16,207.717528
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,17,20.1747071
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,18,13.5880286
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,19,19.6370372
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,20,20.534346
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,21,32.2397457
Brazil,Amazonas,6485,Borba,38085.6382036,590.1224573,36346.7622474,22,44.6855396
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,0,7523.2402033
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,1,8.023205
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,2,5.7220005
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,3,3.6238123
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,4,2.0931659
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,5,3.9110456
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,6,5.0870799
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,7,3.1726067
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,8,4.1738211
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,9,9.865502
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,10,9.9909572
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,11,8.6427855
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,12,17.1340725
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,13,13.0576541
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,14,8.7214794
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,15,16.6659497
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,16,86.8082494
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,17,16.8420293
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,18,4.682916
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,19,8.3695002
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,20,9.1379749
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,21,8.041151
Brazil,Amazonas,6486,Caapiranga,8140.3613897,264.2638577,7787.504061,22,10.4968994
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,0,23383.9816778
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,1,13.4659981
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,2,25.0923872
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,3,28.0012126
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,4,40.9953929
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,5,72.4554958
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,6,51.3798795
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,7,53.1290789
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,8,20.8037102
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,9,16.8932747
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,10,112.7997693
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,11,30.9528887
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,12,40.913014
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,13,16.2815323
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,14,23.8010305
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,15,29.1412683
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,16,58.9033328
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,17,74.4359087
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,18,55.3190792
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,19,76.7669263
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,20,76.466620700000007
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,21,117.3469933
Brazil,Amazonas,6487,Canutama,25660.764146,1226.4566921,24610.4383699,22,191.1118982
Brazil,Amazonas,6489,Careiro,5247.0871779,533.5900693,4622.8960769,0,4089.3060076
Brazil,Amazonas,6489,Careiro,5247.0871779,533.5900693,4622.8960769,1,13.7725606
Brazil,Amazonas,6489,Careiro,5247.0871779,533.5900693,4622.8960769,2,26.7653476
Brazil,Amazonas,6489,Careiro,5247.0871779,533.5900693,4622.8960769,3,14.9999822
Brazil,Amazonas,6489,Careiro,5247.0871779,533.5900693,4622.8960769,4,15.9198286
Brazil,Amazonas,6489,Careiro,5247.0871779,533.5900693,4622.8960769,5,19.0058072
Brazil,Amazonas,6489,Careiro,5247.0871779,533.5900693,4622.8960769,6,23.3215126
Brazil,Amazonas,6489,Careiro,5247.0871779,533.5900693,4622.8960769,7,10.5265856
Brazil,Amazonas,6489,Careiro,5247.0871779,533.5900693,4622.8960769,8,13.9881348
Brazil,Amazonas,6489,Careiro,5247.0871779,533.5900693,4622.8960769,9,37.3531424
Brazil,Amazonas,6489,Careiro,5247.0871779,533.5900693,4622.8960769,10,56.1281001
Brazil,Amazonas,6489,Careiro,5247.0871779,533.5900693,4622.8960769,11,8.8419644
Brazil,Amazonas,6489,Careiro,5247.0871779,533.5900693,4622.8960769,12,28.2873203
Brazil,Amazonas,6489,Careiro,5247.0871779,533.5900693,4622.8960769,13,17.7171817
Brazil,Amazonas,6489,Careiro,5247.0871779,533.5900693,4622.8960769,14,15.9194859
Brazil,Amazonas,6489,Careiro,5247.0871779,533.5900693,4622.8960769,15,15.9129794
Brazil,Amazonas,6489,Careiro,5247.0871779,533.5900693,4622.8960769,16,109.6094135
